"Word","Word_Chinese","traditional","pinyin","pos","radical_1","character_type_1","radical_2","character_type_2","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","perceptual_mean","Dominant.perceptual","Max_strength.perceptual","Minkowski3.perceptual","perceptual_SUM","Exclusivity.perceptual","action_mean","action_SUM","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Dominant.sensorimotor","Minkowski3.sensorimotor","sum_sensorimotor","Exclusivity.sensorimotor","concrete/abstract","concreteness","RT","RTSD","zRT","zRTSD","ERR","tstroke","wfreq","wfreq/mil","cd"
"outside","局外","局外","júwài","N","尸","compound_ideograph","夕","compound_ideograph",1.47619047619048,0.619047619047619,0.857142857142857,2.85714285714286,0.571428571428571,2.71428571428571,0.952380952380952,1.23809523809524,1.33333333333333,1.19047619047619,1.14285714285714,1.4359334113756,1.32197543381829,1.19522860933439,1.68183573174416,1.02817452659695,1.38357714432037,1.46547570693582,1.64026710949046,1.39044357430761,1.66189793967763,1.42427926635594,1.51587301587302,"interoceptive",2.85714285714286,3.62389152636435,9.0952380952381,0.251308900523561,1.17142857142857,5.85714285714285,1.33333333333333,2.02566534883008,0.0650406504065036,"head",2.85714285714286,"interoceptive",3.82365288924755,14.9523809523809,0.152866242038217,"abstract",3.769231,725.6,364.89,-0.233,1.62,5,19,8,0.24,6
"permanent","永久","永久","yǒngjiǔ","Nadj","水","pictograph","丿","pictograph",1.85714285714286,0.904761904761905,0.904761904761905,4.47619047619048,0.80952380952381,2.14285714285714,0.571428571428571,0.761904761904762,1.33333333333333,1.23809523809524,0.904761904761905,1.87844920840874,1.44584791402007,1.33808676492827,0.87287156094397,1.36451631060415,2.08052191254296,0.746420027292179,0.943650459903555,1.59164485150844,1.33808676492827,1.22085060121056,1.84920634920635,"interoceptive",4.47619047619048,4.7613634305275,11.0952380952381,0.330472103004292,0.961904761904761,4.80952380952381,1.33333333333333,1.7797870497168,0.158415841584158,"head",4.47619047619048,"interoceptive",4.84285420701448,15.9047619047619,0.245508982035928,"abstract",3.730769,677.82,203.41,-0.524,0.635,0,20,377,11.24,314
"inducement","诱因","誘因","yòuyīn","N","言","phono-semantic","囗","compound_ideograph",1.86666666666667,0.866666666666667,1.53333333333333,3.06666666666667,1.13333333333333,1.8,1.4,1.33333333333333,1.33333333333333,1.13333333333333,1.53333333333333,1.80739222823013,1.64171803158706,1.55226409142382,1.62422142520509,1.76743020337707,1.8205179796656,1.95667356208731,1.67616341969505,1.79947082168487,1.68466472572297,1.88477610139267,1.71111111111111,"interoceptive",3.06666666666667,3.60596481047488,10.2666666666667,0.214285714285715,1.34666666666666,6.73333333333332,1.53333333333333,2.32360576100343,0.0594059405940595,"torso",3.06666666666667,"interoceptive",3.90251378103179,17,0.129411764705883,"abstract",3.730769,858.57,374.29,0.065,1.071,12.82,11,71,2.12,63
"afterlife","来世","來世","láishì","N","人","phono-semantic","一","ideograph",1.61904761904762,0.428571428571429,0.714285714285714,3.52380952380952,0.619047619047619,1.85714285714286,0.904761904761905,0.952380952380952,1.33333333333333,1.04761904761905,1,1.96153487035511,1.20712172424443,1.34695423615122,1.53684897172909,1.32197543381829,2.15141149680191,1.37494588638106,1.32197543381829,1.77012240631357,1.5644868320376,1.4142135623731,1.46031746031746,"interoceptive",3.52380952380952,3.80492500617904,8.76190476190476,0.353260869565217,1.04761904761905,5.23809523809524,1.33333333333333,1.82961387870082,0.0818181818181811,"head",3.52380952380952,"interoceptive",3.94101437622291,14,0.221088435374149,"abstract",3.708333,742.44,305.6,-0.233,1.011,0,15,1656,49.36,943
"plot","情节","情節","qíngjié","N","忄","phono-semantic","竹","phono-semantic",3.4,0.733333333333333,1.2,2.8,0.8,4,1.33333333333333,1.13333333333333,1.33333333333333,1.4,0.866666666666667,1.05559732582349,1.16291915126588,1.65615734242165,1.61245154965971,1.26491106406735,1,1.49602648308619,1.35576371027375,1.39727626201154,1.5023790657297,1.30201309334357,2.15555555555556,"visual",4,5.03824498988595,12.9333333333333,0.252577319587629,1.21333333333333,6.06666666666666,1.4,2.12468285240878,0.087912087912088,"mouth/throat",4,"visual",5.16117256190398,19,0.171929824561404,"concrete",3.307692,705.97,268.12,-0.439,0.748,2.44,15,284,8.47,191
"deeds","事迹","事蹟","shìjì","N","亅","phono-semantic","足","phono-semantic",2.72222222222222,0.555555555555556,0.666666666666667,2.44444444444444,0.722222222222222,2.44444444444444,0.888888888888889,1.05555555555556,1.33333333333333,1.33333333333333,1.16666666666667,1.56451667242655,0.921777197924954,1.02899151085505,1.65288418946726,1.31978409800978,1.61690416690889,1.32349310044598,1.34917064817928,1.4950900031928,1.37198868114007,1.42457423980145,1.59259259259259,"auditory",2.72222222222222,3.68967439442457,9.55555555555555,0.226744186046512,1.15555555555556,5.77777777777778,1.33333333333333,2.0171142222228,0.0769230769230763,"mouth/throat+head",2.72222222222222,"auditory",3.88057938522425,15.3333333333333,0.141304347826087,"concrete",3,637.47,117,-0.631,0.417,2.44,24,386,11.51,299
"content","内容","內容","nèiróng","N","入","compound_ideograph","宀","compound_ideograph",2.52380952380952,0.666666666666667,0.904761904761905,2.85714285714286,0.571428571428571,3.66666666666667,0.619047619047619,0.80952380952381,1.33333333333333,1.19047619047619,0.619047619047619,1.91361039971692,1.01653004546513,1.26114082896249,1.42427926635595,0.925820099772551,1.27801930084539,1.16086995293144,1.16700675315302,1.49443411809733,1.32736760616822,1.11696868694653,1.86507936507937,"visual",3.66666666666667,4.48006196776061,11.1904761904762,0.276595744680851,0.914285714285713,4.57142857142857,1.33333333333333,1.7170736528251,0.156249999999999,"head",3.66666666666667,"visual",4.5626087247165,15.7619047619048,0.196374622356496,"concrete",3,641.03,256.76,-0.633,0.662,0,17,1366,40.72,820
"web page","网页","網頁","wǎngyè","N","糹","pictograph","頁","pictograph",2.04761904761905,0.333333333333333,1.04761904761905,2.71428571428571,0.285714285714286,4.19047619047619,0.428571428571429,2.04761904761905,1.33333333333333,0.619047619047619,0.80952380952381,1.49920613913466,0.795822425754221,1.32197543381829,1.23056316956332,0.717137165600636,1.07791686224159,1.12122382116278,1.5644868320376,1.46059348668044,0.920662287496912,1.20909253653505,1.76984126984127,"visual",4.19047619047619,4.69326781789022,10.6190476190476,0.367713004484305,1.04761904761905,5.23809523809524,2.04761904761905,2.27676449548191,0.309090909090909,"hand/arm",4.19047619047619,"visual",4.86547242492976,15.8571428571429,0.246246246246246,"concrete",1.611111,629.29,83.02,-0.692,0.286,0,20,16,0.48,14
"magic bullet","妙法","妙法","miàofǎ","N","女","compound_ideograph","氵","compound_ideograph",2.21052631578947,0.894736842105263,0.684210526315789,3,0.473684210526316,1.89473684210526,1.31578947368421,1.42105263157895,1.31578947368421,1.10526315789474,1,1.75052206080932,1.28645666861885,1.10818327700728,1.73205080756888,0.84119102419206,1.62940810119317,1.45497734151687,1.42656500703552,1.24956132653501,1.32894013083548,1.24721912892465,1.52631578947368,"interoceptive",3,3.57645671426679,9.1578947368421,0.275862068965517,1.23157894736842,6.15789473684211,1.42105263157895,2.13822040718303,0.0683760683760688,"hand/arm",3,"interoceptive",3.81495778440148,15.3157894736842,0.164948453608247,"abstract",4.15,954.45,392.48,0.411,1.279,23.08,18,15,0.45,14
"grievance","芥蒂","芥蒂","jièdì","N","艹","phono-semantic","艹","phono-semantic",1.15789473684211,0.789473684210526,1.15789473684211,2.78947368421053,0.368421052631579,1.57894736842105,1.10526315789474,1.26315789473684,1.31578947368421,1.68421052631579,1.05263157894737,1.25888654041475,1.1342617456312,1.50048725029708,1.90259902263606,0.495594627783352,1.46499106837187,1.24252148839479,1.28418176556808,1.20428086327933,1.24956132653501,1.0787690624311,1.30701754385965,"interoceptive",2.78947368421053,3.08247733931468,7.84210526315791,0.308724832214765,1.28421052631579,6.42105263157895,1.68421052631579,2.26288270068591,0.0983606557377047,"mouth/throat",2.78947368421053,"interoceptive",3.4447395917125,14.2631578947369,0.169741697416974,"abstract",3.8,790.25,231.62,-0.101,0.687,10.26,13,204,6.08,145
"retouch","润饰","潤飾","rùnshì","Nv","氵","phono-semantic","飠","phono-semantic",1.42105263157895,0.789473684210526,1.57894736842105,2.21052631578947,0.894736842105263,3.47368421052632,1.21052631578947,1.47368421052632,1.31578947368421,1,1.10526315789474,1.38707483871172,1.08417646003371,1.46499106837187,1.71849247140306,1.04853002087607,1.17229220156408,1.08417646003371,1.3067525929499,1.33552451531005,1.20185042515466,1.32894013083548,1.7280701754386,"visual",3.47368421052632,3.93070558944229,10.3684210526316,0.258883248730965,1.22105263157895,6.10526315789474,1.47368421052632,2.12550647926279,0.0775862068965524,"hand/arm",3.47368421052632,"visual",4.12782427200604,16.4736842105263,0.162939297124601,"abstract",3.789474,1210.93,407.75,1.276,1.09,62.5,17,225,6.71,172
"ethics","操守","操守","cāoshǒu","N","扌","phono-semantic","宀","compound_ideograph",1.63157894736842,0.526315789473684,0.631578947368421,3.31578947368421,0.473684210526316,1.78947368421053,0.894736842105263,1.10526315789474,1.31578947368421,0.578947368421053,1.10526315789474,1.67366949862967,1.02026255077535,1.06513047274811,1.56534098446978,0.904827856717728,1.68585446084705,1.44893588701445,1.5597270716416,1.7013926184468,0.901590537370498,1.44893588701445,1.39473684210526,"interoceptive",3.31578947368421,3.60966920717588,8.36842105263158,0.339622641509434,1,5.00000000000001,1.31578947368421,1.80582059146311,0.147368421052631,"head",3.31578947368421,"interoceptive",3.75443525481329,13.3684210526316,0.21259842519685,"abstract",3.695652,747.04,337.35,-0.289,0.907,7.5,16,5217,155.52,2731
"situation","局势","局勢","júshì","N","尸","compound_ideograph","力","phono-semantic",2.31578947368421,1.05263157894737,1.31578947368421,3.68421052631579,0.894736842105263,2.89473684210526,1.15789473684211,1.42105263157895,1.31578947368421,1.47368421052632,1.36842105263158,1.63478274393971,1.12909423927748,1.37649440322337,1.05686284083011,0.936585811581694,1.5597270716416,1.06787212586198,1.38707483871172,1.37649440322337,1.38918125577748,1.34207659641441,2.02631578947368,"interoceptive",3.68421052631579,4.49536492282905,12.1578947368421,0.229437229437229,1.34736842105263,6.73684210526317,1.47368421052632,2.31850486179343,0.0468749999999998,"mouth/throat",3.68421052631579,"interoceptive",4.69219695512851,18.8947368421053,0.147632311977716,"abstract",3.692308,742.33,354.65,-0.361,1.022,2.5,13,6,0.18,5
"circumstances","情势","情勢","qíngshì","N","忄","phono-semantic","力","phono-semantic",2.52631578947368,0.947368421052632,1.05263157894737,3.10526315789474,1.15789473684211,3.05263157894737,1.36842105263158,1.31578947368421,1.31578947368421,1.31578947368421,1.31578947368421,1.42861319905516,1.35292621998583,1.26814318375447,1.59494816502694,1.50048725029708,1.31122013621437,1.25656172487509,1.20428086327933,1.24956132653501,1.33552451531005,1.52943822580375,1.97368421052632,"interoceptive",3.10526315789474,4.27415158838788,11.8421052631579,0.182222222222222,1.32631578947368,6.63157894736842,1.36842105263158,2.26854390711132,0.0079365079365082,"leg/foot",3.10526315789474,"interoceptive",4.47735751241041,18.4736842105263,0.116809116809117,"abstract",3.677419,721.45,295.52,-0.309,1.081,4.88,13,653,19.47,475
"experience","经历","經歷","jīnglì","Nv","糹","phono-semantic","止","compound_ideograph",2.21052631578947,0.894736842105263,1,3.31578947368421,0.947368421052632,2.52631578947368,1.36842105263158,1.47368421052632,1.31578947368421,1.47368421052632,1.73684210526316,1.90259902263606,1.62940810119317,1.52752523165195,1.29325736799874,1.61498827689334,1.86691727641025,1.73879033033471,1.77540045725626,1.7013926184468,1.64547936455651,1.82093093600065,1.81578947368421,"interoceptive",3.31578947368421,4.04015955390013,10.8947368421053,0.222222222222222,1.47368421052632,7.36842105263159,1.73684210526316,2.54483527812515,0.0571428571428574,"torso",3.31578947368421,"interoceptive",4.35202539129367,18.2631578947368,0.132564841498559,"concrete",3.2,714.24,298.66,-0.529,0.796,2.38,25,243,7.24,123
"taste","味道","味道","wèidào","N","口","phono-semantic","辶","phono-semantic",1.26315789473684,4.15789473684211,1.84210526315789,3,3.94736842105263,1.68421052631579,0.894736842105263,1.52631578947368,1.31578947368421,3.26315789473684,1.57894736842105,1.32673807442489,1.11868761873192,1.74047113336644,1.45296631451356,1.0787690624311,1.66842013024123,1.24252148839479,1.67890245407302,1.29325736799874,1.484815935587,1.46499106837187,2.64912280701754,"gustatory",4.15789473684211,5.57669492428817,15.8947368421053,0.182119205298014,1.71578947368421,8.57894736842104,3.26315789473684,3.56302876730547,0.276073619631902,"mouth/throat",4.15789473684211,"gustatory",6.02458285136338,24.4736842105263,0.133333333333334,"concrete",3.192308,629.84,166.29,-0.698,0.452,0,15,37,1.1,24
"file","档案","檔案","dàng'àn","N","木","phono-semantic","木","phono-semantic",1.42105263157895,0.631578947368421,3.15789473684211,1.94736842105263,0.789473684210526,3.47368421052632,0.894736842105263,2.73684210526316,1.31578947368421,0.894736842105263,1.26315789473684,1.42656500703552,1.16478545071564,1.53706639395154,1.64902948597472,1.18222705886536,1.21876171459357,1.28645666861885,1.52177182050536,1.45497734151687,1.24252148839479,1.52177182050536,1.90350877192983,"visual",3.47368421052632,4.38654916193537,11.421052631579,0.248847926267281,1.42105263157895,7.10526315789474,2.73684210526316,2.97104871647073,0.25925925925926,"hand/arm",3.47368421052632,"visual",4.80056410864369,18.5263157894737,0.153409090909091,"concrete",1.695652,655.85,223.55,-0.602,0.546,2.44,23,4099,122.19,2250
"photo","相片","相片","xiàngpiàn","N","木","compound_ideograph","片","ideograph",1.15789473684211,0.473684210526316,3,1.84210526315789,0.473684210526316,4.68421052631579,1.26315789473684,2.21052631578947,1.31578947368421,0.894736842105263,1.73684210526316,1.46299380627294,0.84119102419206,1.76383420737639,1.5727950313141,0.772328445721233,0.477566932940919,1.19452944074029,1.68585446084705,1.15723000589758,0.936585811581694,1.44691646319405,1.93859649122807,"visual",4.68421052631579,5.16510204860742,11.6315789473684,0.361990950226244,1.48421052631579,7.42105263157894,2.21052631578947,2.76114425437049,0.177304964539007,"hand/arm",4.68421052631579,"visual",5.41576066182309,19.0526315789474,0.220994475138122,"concrete",1.666667,654.73,255.16,-0.581,0.885,0,19,75,2.24,41
"idea","理念","理念","lǐniàn","N","王(玉)","phono-semantic","心","phono-semantic",1.52941176470588,0.941176470588235,1.23529411764706,2.58823529411765,0.882352941176471,1.52941176470588,1.11764705882353,1.64705882352941,1.29411764705882,1.35294117647059,1.17647058823529,1.54586735600211,1.34492510178514,1.30045240996671,1.66052791038768,1.36392599419729,1.46277335303626,1.40900465494159,1.57881191369445,1.57181049598675,1.36661884182223,1.4677914581799,1.45098039215686,"interoceptive",2.58823529411765,3.03293500729372,8.70588235294118,0.195945945945946,1.31764705882353,6.58823529411764,1.64705882352941,2.29806850370407,0.0803571428571425,"hand/arm",2.58823529411765,"interoceptive",3.42096094432209,15.2941176470588,0.111538461538462,"abstract",4.26087,703.55,294.25,-0.448,0.663,0,21,1450,43.22,779
"prestige","声望","聲望","shēngwàng","N","耳","phono-semantic","月","compound_ideograph",2.58823529411765,0.941176470588235,0.882352941176471,3.23529411764706,1.05882352941176,1.94117647058824,1.23529411764706,1.29411764705882,1.29411764705882,1.17647058823529,1.35294117647059,1.8391174353957,1.43486010795888,1.31730562803286,1.67814673690599,1.51948133565759,1.74894926439041,1.64048056086875,1.44761467086173,1.61108293867638,1.50977209031889,1.69341284358644,1.77450980392157,"interoceptive",3.23529411764706,3.94133371144169,10.6470588235294,0.220994475138122,1.27058823529412,6.35294117647058,1.35294117647059,2.17748702863671,0.0277777777777788,"torso",3.23529411764706,"interoceptive",4.15147404714295,17,0.13840830449827,"abstract",3.869565,758.74,301.98,-0.338,0.829,7.5,18,26,0.78,25
"human world","红尘","紅塵","hóngchén","N","糹","phono-semantic","土","compound_ideograph",1.66666666666667,0.80952380952381,1.47619047619048,3.38095238095238,0.714285714285714,2.71428571428571,1.42857142857143,1.47619047619048,1.28571428571429,0.857142857142857,1.33333333333333,1.74164673034842,1.16700675315302,1.16700675315302,1.2440333788203,0.845154254728517,1.38357714432037,1.5023790657297,1.63153448075876,1.41925533794512,1.1084094137869,1.6532795690183,1.79365079365079,"interoceptive",3.38095238095238,4.06932481617034,10.7619047619048,0.247787610619469,1.27619047619048,6.38095238095239,1.47619047619048,2.24121662381053,0.0970149253731349,"hand/arm",3.38095238095238,"interoceptive",4.28437347827257,17.1428571428571,0.155555555555555,"abstract",4.176471,789.13,254.02,-0.242,0.587,0,23,128,3.82,97
"democracy","民主","民主","mínzhǔ","N","氏","pictograph","丶","pictograph",2.33333333333333,0.666666666666667,1.0952380952381,3.42857142857143,0.571428571428571,2.47619047619048,1.38095238095238,1.47619047619048,1.28571428571429,2.14285714285714,1.38095238095238,2.05750658160146,1.15470053837925,1.54611648670991,1.63007449435382,1.16496474502144,2.22753333575611,1.68748897703631,1.69171651345749,1.45405835999994,1.79682259240344,1.4309504001254,1.76190476190476,"interoceptive",3.42857142857143,4.12101827341803,10.5714285714286,0.27027027027027,1.53333333333333,7.66666666666667,2.14285714285714,2.7345746452685,0.111801242236024,"mouth/throat",3.42857142857143,"interoceptive",4.4886175900361,18.2380952380952,0.156657963446475,"abstract",4.1,651.39,152.18,-0.67,0.514,2.38,21,1163,34.67,956
"holy spirit","圣灵","聖靈","shènglíng","N","耳","phono-semantic","雨","phono-semantic",1.27777777777778,0.555555555555556,0.833333333333333,2.72222222222222,0.611111111111111,2.05555555555556,0.888888888888889,1.16666666666667,1.27777777777778,0.777777777777778,1.44444444444444,1.31978409800978,1.04161764590537,1.33944676902773,1.70830344306706,1.28972814686292,1.58938472084315,1.36721653213806,1.58113883008419,1.63798856404668,1.21536997782837,1.58010506807104,1.34259259259259,"interoceptive",2.72222222222222,3.17225396637841,8.05555555555556,0.268965517241379,1.11111111111111,5.55555555555556,1.44444444444444,1.98832937872969,0.119999999999999,"torso",2.72222222222222,"interoceptive",3.41377854901591,13.6111111111111,0.159183673469388,"abstract",4.3,960.34,319.57,0.463,0.931,17.07,17,2434,72.56,1125
"blessing","福气","福氣","fúqi","N","礻","phono-semantic","气","pictograph",2.13636363636364,1.22727272727273,1.13636363636364,4,0.909090909090909,2.45454545454545,1.36363636363636,1.31818181818182,1.27272727272727,1.68181818181818,1.40909090909091,2.0070223038468,1.6310037278232,1.64158618257014,1.11269728052837,1.41114917402165,1.79223916152985,1.55977576365977,1.58524036442018,1.42032250468547,1.49240501448927,1.50108186094122,1.97727272727273,"interoceptive",4,4.52424512865997,11.8636363636364,0.260536398467433,1.40909090909091,7.04545454545454,1.68181818181818,2.43527855749744,0.0580645161290324,"mouth/throat",4,"interoceptive",4.74817599114842,18.9090909090909,0.163461538461538,"abstract",3.833333,679.81,244.34,-0.504,0.842,2.44,17,1123,33.48,793
"another day","他日","他日","tārì","N","亻","phono-semantic","日","pictograph",2.18181818181818,0.590909090909091,0.727272727272727,2.36363636363636,0.545454545454545,1.86363636363636,0.909090909090909,1.18181818181818,1.27272727272727,1.45454545454545,1.13636363636364,2.0618152805434,1.25959520742979,1.4858641283079,1.83991341787634,1.18431305092758,1.98315416266624,1.47709789175199,1.56254870053974,1.63828650851513,1.59544807043493,1.67034226733424,1.37878787878788,"interoceptive",2.36363636363636,3.1351952519783,8.27272727272726,0.21978021978022,1.19090909090909,5.95454545454545,1.45454545454545,2.08072755437332,0.0916030534351138,"mouth/throat",2.36363636363636,"interoceptive",3.41497435223843,14.2272727272727,0.127795527156549,"abstract",3.689655,930.25,213.13,0.257,0.619,50,12,640,19.08,513
"natural instincts","秉性","秉性","bǐngxìng","N","禾","pictograph","忄","phono-semantic",1.72727272727273,0.318181818181818,0.590909090909091,2.86363636363636,0.272727272727273,1.81818181818182,0.818181818181818,0.863636363636364,1.27272727272727,0.954545454545455,1,1.8304779022565,0.56790036318955,1.09801079485937,1.95899523676357,0.55048188256318,1.70814194894596,1.43548112513055,1.2834274997779,1.45346280054018,1.29015586829738,1.23442679969674,1.26515151515152,"interoceptive",2.86363636363636,3.26812331966763,7.59090909090909,0.341317365269461,0.981818181818181,4.90909090909091,1.27272727272727,1.72390850250789,0.0925925925925921,"head",2.86363636363636,"interoceptive",3.42077338805722,12.5,0.207272727272727,"abstract",3.681818,796.28,188.81,-0.145,0.537,12.5,23,33,0.98,27
"symbol","象征","象徵","xiàngzhēng","Nv","豕","pictograph","彳","phono-semantic",1.86666666666667,0.733333333333333,2,3.2,0.866666666666667,2.33333333333333,1.13333333333333,1.4,1.26666666666667,1.13333333333333,1.46666666666667,2.06559111797729,1.16291915126588,2,1.56752762563945,1.30201309334357,2.02366946294055,1.50554530541816,1.45405835999994,1.48644670591441,1.35576371027375,1.68466472572297,1.83333333333333,"interoceptive",3.2,3.93695602910555,11,0.224242424242424,1.28,6.4,1.46666666666667,2.21332591407329,0.0520833333333344,"torso",3.2,"interoceptive",4.15754663032704,17.4,0.14176245210728,"abstract",3.884615,756.09,305.16,-0.328,0.817,0,8,287,8.56,249
"heaven","天堂","天堂","tiāntáng","N","大","ideograph","土","phono-semantic",1.86666666666667,0.933333333333333,1.6,3.66666666666667,0.933333333333333,2.4,1.6,1.46666666666667,1.26666666666667,1.33333333333333,1.33333333333333,1.68466472572297,1.66761877566558,2.0976176963403,1.11269728052837,1.62422142520509,1.72378321474267,1.63881490282286,1.64171803158706,1.57963226582585,1.71824938596845,1.79947082168487,1.9,"interoceptive",3.66666666666667,4.22365089643645,11.4,0.239766081871345,1.4,7,1.6,2.41151870208961,0.0476190476190472,"leg/foot",3.66666666666667,"interoceptive",4.4709347585035,18.4,0.148550724637681,"abstract",3.821429,622.46,157.98,-0.711,0.431,0,16,106,3.16,74
"grace","恩典","恩典","ēndiǎn","N","心","phono-semantic","八","compound_ideograph",2.46666666666667,0.466666666666667,1.33333333333333,3.06666666666667,0.533333333333333,3,1.73333333333333,1.66666666666667,1.26666666666667,1.4,1.4,1.68466472572297,0.915475416434127,1.44749372891149,1.53374735611213,1.06009882737862,1.8516401995451,1.75119007154183,1.54303349962092,1.09978352848359,1.40407570003493,1.24211800681624,1.81111111111111,"interoceptive",3.06666666666667,4.18833300810229,10.8666666666667,0.239263803680982,1.49333333333333,7.46666666666667,1.73333333333333,2.58918732569835,0.0624999999999991,"leg/foot",3.06666666666667,"interoceptive",4.49513756141925,18.3333333333333,0.141818181818182,"abstract",3.695652,886.8,319.14,0.203,1.091,5,24,28,0.83,26
"opportunity","契机","契機","qìjī","N","大","compound_ideograph","木","phono-semantic",1.84210526315789,0.421052631578947,1.05263157894737,2.84210526315789,0.578947368421053,2.15789473684211,0.842105263157895,1.21052631578947,1.26315789473684,0.894736842105263,1.15789473684211,1.89335557189806,0.837707816583391,1.43270079882276,1.83373201406727,0.96123701977563,1.803181074741,1.16729306492209,1.4749368110164,1.69450436093855,1.28645666861885,1.67541563316678,1.48245614035088,"interoceptive",2.84210526315789,3.43954688626632,8.89473684210526,0.272189349112426,1.07368421052632,5.36842105263158,1.26315789473684,1.88099215310966,0.0784313725490192,"head",2.84210526315789,"interoceptive",3.61767791031163,14.2631578947368,0.169741697416974,"abstract",4.241379,755.87,298.81,-0.279,0.91,0,21,181,5.4,130
"heart","内心","內心","nèixīn","N","入","compound_ideograph","心","pictograph",1.94736842105263,0.631578947368421,0.947368421052632,4.05263157894737,0.631578947368421,1.68421052631579,0.736842105263158,0.842105263157895,1.26315789473684,0.684210526315789,1.15789473684211,1.7786912857656,1.211542924254,1.39338453695893,1.39338453695893,1.211542924254,1.73373814436217,1.19452944074029,1.16729306492209,1.91026773176368,1.33552451531005,1.60772986587842,1.64912280701754,"interoceptive",4.05263157894737,4.3102352964745,9.89473684210526,0.345744680851064,0.936842105263158,4.68421052631579,1.26315789473684,1.69681132795577,0.123595505617977,"head",4.05263157894737,"interoceptive",4.396165916633,14.5789473684211,0.234657039711191,"abstract",3.92,666.05,233.22,-0.569,0.6,2.56,18,1407,41.94,875
"sea ​​of ​​bitterness","苦海","苦海","kǔhǎi","N","艹","phono-semantic","氵","phono-semantic",1.31578947368421,1.36842105263158,1.10526315789474,4,0.526315789473684,2.52631578947368,1.42105263157895,1.21052631578947,1.26315789473684,1.63157894736842,1.31578947368421,1.4926721593969,1.7704527454797,1.37010692373119,1.4142135623731,0.904827856717728,1.50437957136384,1.64370142847322,1.31567250942124,1.32673807442489,1.60591013709393,1.52943822580375,1.80701754385965,"interoceptive",4,4.42186304115756,10.8421052631579,0.320388349514563,1.36842105263158,6.84210526315789,1.63157894736842,2.36811778659752,0.061538461538462,"mouth/throat",4,"interoceptive",4.63757017906668,17.6842105263158,0.196428571428572,"abstract",3.9,880.05,314.97,0.116,1.059,2.5,13,26,0.78,24
"adversity","逆境","逆境","nìjìng","N","辶","phono-semantic","土","phono-semantic",1.21052631578947,0.263157894736842,0.842105263157895,3.94736842105263,0.368421052631579,1.63157894736842,1.05263157894737,0.947368421052632,1.26315789473684,0.578947368421053,1.05263157894737,1.43677676950183,0.933458638205125,1.30226972350145,1.39338453695893,0.955133865881839,1.53516290542692,1.50826184768083,1.26814318375447,1.44691646319405,0.901590537370498,1.35292621998583,1.37719298245614,"interoceptive",3.94736842105263,4.08743727061826,8.26315789473684,0.445859872611465,0.978947368421053,4.89473684210526,1.26315789473684,1.7535955503758,0.139784946236559,"head",3.94736842105263,"interoceptive",4.19231166832242,13.1578947368421,0.28,"abstract",3.884615,753.01,269.66,-0.258,0.728,0,17,1,0.03,1
"myth","神话","神話","shénhuà","N","礻","phono-semantic","言","phono-semantic",3.15789473684211,0.947368421052632,1.63157894736842,3.10526315789474,0.842105263157895,2.15789473684211,1.15789473684211,1.10526315789474,1.26315789473684,1.73684210526316,1.36842105263158,1.34425352663091,1.02597835208515,1.57093483547534,1.44893588701445,0.958190302064658,1.53706639395154,1.25888654041475,1.10023920844036,1.28418176556808,1.55785127171862,1.57093483547534,1.97368421052632,"auditory",3.15789473684211,4.25935212542128,11.8421052631579,0.195555555555556,1.32631578947369,6.63157894736843,1.73684210526316,2.33432635853193,0.0952380952380949,"mouth/throat",3.15789473684211,"auditory",4.48129585037103,18.4736842105263,0.125356125356125,"abstract",3.666667,642.86,171.07,-0.634,0.539,0,8,66,1.97,60
"grape","葡萄","葡萄","pútáo","N","艹","phono-semantic","艹","phono-semantic",1.36842105263158,4.68421052631579,3.78947368421053,2.57894736842105,2.89473684210526,4.36842105263158,0.789473684210526,1.52631578947368,1.26315789473684,2.57894736842105,1.15789473684211,1.42245977548242,0.477566932940919,1.27274625944674,1.53896752812773,1.52369203807744,0.597264720370148,1.1342617456312,1.38918125577748,1.24016599530322,1.74215031478293,1.46299380627294,3.28070175438597,"gustatory",4.68421052631579,6.57723913544065,19.6842105263158,0.168449197860963,1.46315789473684,7.31578947368421,2.57894736842105,2.91495201913343,0.244604316546762,"mouth/throat",4.68421052631579,"gustatory",6.76280181391649,27,0.144249512670565,"concrete",1.565217,749.06,302.34,-0.362,1.023,4.76,12,448,13.35,358
