"Word","Word_Italian","Spa_Word","Eng_Trad_Rec","Spa_Trad_Rec","WordClass","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Head.mean","Foot_leg.mean","Hand_arm.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Head.SD","Foot_leg.SD","Hand_arm.SD","Mouth.SD","Torso.SD","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Part","Max_strength.action","Exclusivity.action","Dominant.action","Max_strength.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"nature","natura","naturaleza",NA,NA,"n",4.52380952380952,1.66666666666667,4.04761904761905,2.9047619047619,4.33333333333333,4.8,3.47619047619048,3.57142857142857,3.38095238095238,1.85714285714286,1.71428571428571,0.87287156094397,1.85292561462497,1.2440333788203,1.81396697612613,0.966091783079296,0.523148363780596,1.69171651345749,1.28730060869358,1.35927151357595,1.82443729093971,1.67758329578168,7.76470588235294,1.47830417851225,5.61764705882353,2.93376070456637,5.47058823529412,2.7986500438133,21,3.57142857142857,0.13265306122449,"foot/leg",4.8,0.217241379310345,"vision",3.57142857142857,0.0863743764767655,"vision"
"ship","nave","barco",NA,NA,"n",3.5,0.285714285714286,2.63636363636364,2.18181818181818,2.36363636363636,4.33333333333333,2.27272727272727,2.45454545454545,1.86363636363636,0.727272727272727,1.81818181818182,1.59612626305661,0.717137165600636,1.64882222165239,1.89325528770306,1.55977576365977,1.01653004546513,1.93173541966847,1.7106744068954,1.88466125655197,1.45346280054018,1.59273241217617,6.91666666666667,1.31746509848052,5.27777777777778,2.36173194452245,5.72222222222222,1.89150146121481,22,2.45454545454545,0.189054726368159,"foot/leg",4.33333333333333,0.278016942091376,"vision",2.45454545454545,0.16563330380868,"vision"
"deny","Negare","negar",NA,NA,"v",2.72307692307692,0.102564102564103,0.730769230769231,2.38717948717949,0.105128205128205,2.52820512820513,3.36923076923077,0.356410256410256,1.98461538461538,2.64615384615385,0.464102564102564,1.91066033060614,0.511807713876145,1.32673785652059,1.7958362993252,0.528590655618851,1.8788429297654,1.69592795933871,0.953223423717837,1.62555720508755,1.97878804717775,1.07912827322359,3.60869565217391,1.52968001510662,5.56521739130435,1.47173635721156,5.95454545454545,1.86387391580707,390,3.36923076923077,0.34156976744186,"head",2.72307692307692,0.25526216392542,"audition",3.36923076923077,0.187767133382461,"head"
"negligence","negligenza","negligencia",NA,NA,"n",1.45,0.105263157894737,0.210526315789474,3.3,0.157894736842105,2,3,0.0526315789473684,0.9,1.35,0.157894736842105,1.70061908232205,0.315301767642306,0.713282503517759,1.6254554017745,0.501459857121279,1.91942973987479,2.07744782694637,0.229415733870562,1.58612404107756,1.84319516629483,0.501459857121279,2.74285714285714,1.31379238092176,5.68571428571429,1.99663582604559,4.68571428571429,1.7618744792613,20,3,0.539759036144578,"head",2,0.335272773569291,"interoception",3,0.256016597510373,"interoception"
"nectar","nettare","néctar",NA,NA,"n",0.157894736842105,4.22222222222222,1.63157894736842,1.42105263157895,3,2.73684210526316,0.263157894736842,0,0.68421052631579,4.26315789473684,0.578947368421053,0.374634324632678,0.878203752021909,1.53516290542692,1.1697953037312,1.66666666666667,1.96757338598584,0.452413928358864,0,1.15723000589758,0.733492805626907,1.1697953037312,6.94444444444444,1.63784604970665,5.02777777777778,1.9782548024691,5.25,1.81068258636665,19,4.26315789473684,0.736363636363636,"mouth/throat",4.22222222222222,0.280512848975967,"taste",4.26315789473684,0.224861196792104,"mouth/throat"
"snow","neve","nieve",NA,NA,"n",1.75,1.4,4.6,1.6,1.3,4.9,2.05,3.75,4.1,1.65,1.45,1.55173926187427,1.63514042532326,0.680557047378721,1.31389337066357,1.78000591365073,0.307793505625546,1.9324105480761,1.48235232689554,1.02083557106808,1.56524758424985,1.60509058606475,7.66666666666667,1.16368667031408,4.84848484848485,2.88445415244822,5.63636363636364,1.96561348276724,20,4.1,0.203846153846154,"hand/arm",4.9,0.320910650241697,"vision",4.1,0.126094570928196,"vision"
"knot","nodo","nudo",NA,NA,"n",0.105263157894737,0,3.65,1.35,0.1,3.1,1.25,0.2,3.3,0.95,0.75,0.315301767642306,0,1.4964871146156,1.75544266422131,0.307793505625546,1.77408241664603,1.77334058829805,0.615587011251092,2.10513157483527,1.356271980176,1.48235232689554,6.47619047619048,1.16700675315302,4.85714285714286,2.475595166535,5.33333333333333,1.87971629064956,20,3.3,0.48062015503876,"hand/arm",3.65,0.371527334880992,"touch",3.3,0.24736935972891,"touch"
"boredom","noia","aburrimiento",NA,NA,"n",0.714285714285714,0,0.2,3.76190476190476,0.05,0.857142857142857,2.80952380952381,1.33333333333333,1.42857142857143,0.80952380952381,1.04761904761905,1.48804761828569,0,0.523148363780597,1.44584791402007,0.223606797749979,1.35224680756563,1.69171651345749,1.74164673034842,1.69030850945703,1.72101852456758,1.62715059156153,2.73529411764706,1.63871389943662,4.73529411764706,2.44092411126074,3.58823529411765,1.9712731935389,21,2.80952380952381,0.269230769230769,"head",0.857142857142857,0.402547770700637,"interoception",2.80952380952381,0.289112534309241,"interoception"
"name","nome","nombre",NA,NA,"n",3.1,0.0526315789473684,0.157894736842105,1.35,0.0526315789473684,1.35,2.25,0.15,0.15,1.85,0.105263157894737,2.02354561157026,0.229415733870562,0.501459857121279,1.84319516629483,0.229415733870562,1.89944590258373,2.17340383052168,0.366347548532523,0.366347548532523,2.00722379629703,0.315301767642306,5.90909090909091,1.48668331285694,4.90909090909091,1.87689298382387,5.57575757575758,1.52131322856075,20,2.25,0.476051401869159,"head",3.1,0.332182997408387,"audition",2.25,0.288346613545817,"audition"
"news","notizie","noticias",NA,NA,"n",4,0,0.31578947368421,2,0.1,3.75,3.25,0,0.7,1.55,0.157894736842105,1.37649440322337,0,0.582392725357819,2.07744782694637,0.307793505625546,1.65035881266054,1.55173926187427,0,1.38031270293899,1.84889725312998,0.374634324632678,6.66666666666667,1.19721899973786,4.14285714285714,2.66993846906093,6.52380952380952,1.63153448075876,20,3.25,0.574418604651163,"head",4,0.362488359944582,"audition",3.25,0.252785631132546,"audition"
"swimmer","nuotatore","nadador",NA,NA,"n",2.04761904761905,0.571428571428571,3.9047619047619,1.52380952380952,1.23809523809524,3.66666666666667,2.04761904761905,4.8,4.8,1.47619047619048,4.0952380952381,2.01186954040739,1.16496474502144,1.44584791402007,1.74982992370823,1.60949563232591,1.62275485928508,2.01186954040739,0.410391340834062,0.410391340834062,1.86061945649957,1.44584791402007,6.91176470588235,1.60241573425352,6.08823529411765,2.24779551343794,6.08823529411765,1.83183377337084,21,4.8,0.193030973451327,"foot/leg",3.9047619047619,0.280821917808219,"touch",4.8,0.140151515151515,"foot/leg"
"nourish","nutrire","nutrir",NA,NA,"v",1.3,3.8,2.85,2.5,3.1,3,2.1,0.157894736842105,2.85,4,1.7,1.30182058752551,1.67332005306815,1.56524758424985,1.50437957136384,1.65115589496379,1.65434038373702,2.04939015319192,0.501459857121279,1.75544266422131,1.83532587096449,1.6254554017745,6.72727272727273,1.48477117918737,6.48484848484848,1.50252313046281,5.93939393939394,1.63820393150918,20,4,0.355490625760896,"mouth/throat",3.8,0.209146900799371,"taste",4,0.140438630242401,"mouth/throat"
"clouds","nuvole","nubes",NA,NA,"n",0,0,0.15,1.45,0,4.85,3.55,0.1,0.210526315789474,0.0526315789473684,0,0,0,0.366347548532523,1.7614288458372,0,0.366347548532523,1.73129096949433,0.307793505625546,0.535303379031311,0.229415733870562,0,6.93548387096774,1.69185270972323,4.90322580645161,2.45431373584929,5.87096774193548,1.62771691813761,20,3.55,0.90719569603228,"head",4.85,0.779862174578867,"vision",3.55,0.46800406297613,"vision"
"obey","obbedire","obedecer",NA,NA,"v",3.33333333333333,0,0.714285714285714,3.57142857142857,0.05,2.52380952380952,3.9047619047619,1.28571428571429,1.33333333333333,2.14285714285714,1.23809523809524,1.85292561462497,0,1.52127765851133,1.6604646509766,0.223606797749979,2.01541677126711,1.54611648670991,1.70712791386167,1.85292561462497,2.0563490531939,1.84132457499382,3.85294117647059,2.17607309565811,6.05882352941176,2.04407757177402,3.70588235294118,2.11100165460375,21,3.9047619047619,0.269230769230769,"head",3.33333333333333,0.290641348575857,"interoception",3.9047619047619,0.19428977609288,"head"
"obesity","obesità","obesidad",NA,NA,"n",0.368421052631579,1.45,1.7,1.7,1.1,4.6,0.95,1.65,1.6,2.15,3.25,0.895080773250814,1.90497962414852,1.78000591365073,1.75018795983084,1.5183093090325,0.680557047378721,1.39453821823042,1.4964871146156,1.27320565172283,1.72520021721355,1.83173774266262,2.47058823529412,1.81300510817858,5.20588235294118,1.90341657353466,4.5,1.94235096538377,21,3.25,0.239583333333333,"torso",4.6,0.420572633219143,"vision",3.25,0.20623316660254,"vision"
"morgue","obitorio","morgue",NA,NA,"n",1.47619047619048,0,1.61904761904762,2.0952380952381,1.95238095238095,4.52380952380952,2,0.952380952380952,1.04761904761905,0.35,0.5,1.86061945649957,0,2.06097526613471,1.75797502555531,1.82964997953681,0.87287156094397,2.04939015319192,1.53219419383414,1.71686314178476,1.08942283125661,1.05131496607569,1.87878787878788,1.36376262041768,5.18181818181818,2.83344473934275,3.33333333333333,2.17466472511665,21,2,0.34020618556701,"head",4.52380952380952,0.384615384615385,"vision",2,0.273893613954159,"vision"
"eye","occhio","ojo",NA,NA,"n",0.25,0.0526315789473684,1.95,1.35,0,4.2,4.15,0.0526315789473684,1.05,0,0,0.638666373658505,0.229415733870562,2.0384462607326,1.66306628661765,0,1.19648608323224,1.38696943388321,0.229415733870562,1.66938375014949,0,0,6.79545454545455,1.48761625231943,5.40909090909091,2.23417621068271,6.06818181818182,1.56112254294156,20,4.15,0.790080160320641,"head",4.2,0.510844548766175,"vision",4.15,0.321709332795807,"vision"
"wink","occhiolino","guiño",NA,NA,"n",0,0,0.571428571428571,1.95238095238095,0,4.52380952380952,4.65,0,0,0.25,0,0,0,1.53529894715748,1.96153487035511,0,0.928388260322567,0.5871429486124,0,0,0.638666373658505,0,6.20588235294118,1.36580338805798,5.61764705882353,1.93867661645074,5.58823529411765,1.5397293555731,21,4.65,0.948979591836735,"head",4.52380952380952,0.633333333333333,"vision",4.65,0.389198884017537,"head"
"ocean","oceano","océano",NA,NA,"n",3.8421052631579,1.4,3.4,1.95,3.2,4.55,2.75,3,2.75,1.65,2.7,1.42451387009108,1.66701750693298,1.50087693664316,1.95945749742385,1.36111409475744,0.51041778553404,1.83173774266262,1.97350876413186,1.99670781669807,1.98082917247458,1.92216982655156,7.73529411764706,1.65710268384697,5.61764705882353,2.91302930820231,5.38235294117647,2.28320224196595,20,3,0.105058365758755,"foot/leg",4.55,0.247132812872224,"vision",3,0.100987091875475,"vision"
"hate","Odiare","odiar",NA,NA,"v",1.86363636363636,0.476190476190476,0.571428571428571,4.80952380952381,0.818181818181818,2.36363636363636,4.57142857142857,0.636363636363636,1.22727272727273,1.40909090909091,1.86363636363636,2.0070223038468,0.813575295780767,0.870139561876632,0.402373908081478,1.46827931806048,1.83991341787634,0.74642002729218,1.21676599250615,1.60154146525623,1.70877541529407,1.83343171715553,1.76190476190476,1.09108945117996,6.52380952380952,2.42113708036219,4.61904761904762,2.7290326212083,22,4.57142857142857,0.405351170568562,"head",2.36363636363636,0.365520644842902,"interoception",4.57142857142857,0.210249947490023,"interoception"
"hatred","odio","odio",NA,NA,"n",1.65,0.1,0.2,4.15,0,1.35,2.85,0.31578947368421,0.421052631578947,1.5,0.421052631578947,2.13430624744781,0.307793505625546,0.615587011251092,1.46089374230838,0,1.87153188029148,2.32322371308762,0.820069887194403,0.901590537370498,2.0900768054384,1.01739260823845,2.18181818181818,1.74023248185669,6.15151515151515,2.07847919344307,4.78787878787879,2.32859367104879,20,2.85,0.460105112279025,"head",1.65,0.387161261661484,"interoception",2.85,0.320268074735987,"interoception"
"offend","offendere","ofender",NA,NA,"v",2.75,0.0526315789473684,0.0526315789473684,2.9,0.263157894736842,1.65,2.7,0.105263157894737,0.473684210526316,2.95,0.31578947368421,1.97017231413103,0.229415733870562,0.229415733870562,2.12503869933802,0.933458638205125,1.95407805694439,2.10513157483527,0.458831467741124,0.964274111134126,2.01246117974981,0.820069887194403,2.45161290322581,1.80441513474439,6.80645161290323,1.90471966158994,5.58064516129032,2.21771945247646,20,2.95,0.434660233212706,"mouth/throat",2.75,0.272621249425707,"interoception",2.95,0.203851138678023,"mouth/throat"
"take offense","offendersi","ofenderse","resent",NA,"v",1.4,0,0.263157894736842,4.42105263157895,0,1.2,3.55,0.6,0.95,1.3,0.95,1.84676103375328,0,0.561951486949016,0.768533196975773,0,1.76515990031618,1.84889725312998,1.04629672756119,1.57195821559574,1.52522647153585,1.43178210632764,7.38095238095238,0.973457265430305,5.76190476190476,2.18871564861135,6.0952380952381,1.54611648670991,20,3.55,0.401360544217687,"head",1.4,0.413056713342388,"interoception",3.55,0.302103938140622,"interoception"
"shadow","ombra","sombra",NA,NA,"n",0,0,0.15,0.761904761904762,0,4.95,2.66666666666667,1.33333333333333,1.33333333333333,0.857142857142857,1.66666666666667,0,0,0.489360484929593,1.48002573980191,0,0.223606797749979,2.10554822631383,2.05750658160146,2.05750658160146,1.8516401995451,2.12916258968951,5.27272727272727,2.26760787054232,4.3030303030303,2.03845604080712,4.66666666666667,1.40682858467784,21,2.66666666666667,0.23030303030303,"head",4.95,0.894963409384417,"vision",2.66666666666667,0.360812217979868,"vision"
"umbrella","ombrello","paraguas",NA,NA,"n",2.13636363636364,0,3.72727272727273,0.142857142857143,1,3.5,2.04545454545455,0.681818181818182,4.47619047619048,0.0476190476190476,0.476190476190476,1.98315416266624,0,1.45346280054018,0.478091443733757,1.54303349962092,1.53529894715748,1.93900496640423,1.12911105516321,0.679635756787974,0.218217890235992,0.749603069567329,4.35294117647059,1.68563184702582,4.97058823529412,1.05845210359986,4.64705882352941,1.36808543373968,22,4.47619047619048,0.573109243697479,"hand/arm",3.72727272727273,0.320610687022901,"touch",4.47619047619048,0.245489078822412,"hand/arm"
"murderer","omicida","asesino",NA,NA,"n",1.75,0,1.15,3,0.263157894736842,3.2,2.3,0.8,2,0.9,0.95,1.71295374319209,0,1.59851905146443,1.62221421130763,0.733492805626908,1.76515990031618,2.05452004896008,1.43636969291922,2.07744782694637,1.74416319854476,1.43178210632764,1.52941176470588,0.825182959240576,7.14705882352941,2.13388751714538,3.29411764705882,1.94670524709651,20,2.3,0.215827338129496,"head",3.2,0.296785290904442,"vision",2.3,0.19616067107598,"vision"
"honor","onore","honor",NA,NA,"n",1.2,0,0.105263157894737,3.25,0,1,2.95,0.35,0.9,1.1,0.45,1.57613785130482,0,0.315301767642306,1.99670781669807,0,1.33771210811988,2.28208122923837,0.5871429486124,1.41048703794488,1.58612404107756,0.759154654516248,7,1.4950900031928,6,2.12824147236771,6,1.69774937525433,20,2.95,0.452173913043478,"head",1.2,0.354250044392236,"interoception",2.95,0.287476722532588,"interoception"
"opinion","opinione","opinión",NA,NA,"n",2.9047619047619,0,0,2.9047619047619,0,1.71428571428571,3.0952380952381,0,0.142857142857143,3.38095238095238,0.285714285714286,1.75797502555531,0,0,1.72929933512859,0,1.58564993434418,1.99761762869579,0,0.358568582800318,2.03657041312572,0.643650304346789,6.62857142857143,1.59199679067283,5.74285714285714,1.66879416033849,6.37142857142857,1.75039011258019,21,3.38095238095238,0.489655172413793,"mouth/throat",2.9047619047619,0.278538812785388,"interoception",3.38095238095238,0.234323432343234,"mouth/throat"
"brochure","opuscolo","folleto",NA,NA,"n",0.9,0.105263157894737,3.25,0.75,0.526315789473684,4.42105263157895,1.95,0.15,2.9,0.35,0.25,1.61896653195146,0.315301767642306,1.80277563773199,1.29269200955949,0.964274111134126,0.901590537370499,2.06410424053377,0.366347548532523,1.61896653195146,0.745159820370595,0.638666373658505,5.84848484848485,1.50252313046281,4.60606060606061,1.95159220156572,5.18181818181818,1.33357005474369,20,2.9,0.491071428571429,"hand/arm",4.42105263157895,0.435544801362929,"vision",2.9,0.277495769881557,"vision"
"option","opzione","opción",NA,NA,"n",0.75,0.210526315789474,1.25,1.65,0.105263157894737,1.7,2.65,0.6,0.8,0.85,0.0526315789473684,1.51744244666721,0.535303379031311,1.80277563773199,1.8144159564879,0.458831467741124,2.02874085917453,2.08440323404692,1.09544511501033,1.23969435961577,1.4964871146156,0.229415733870562,6.06060606060606,2.0757437513364,5.57575757575758,2.03147580330014,5.54545454545455,2.10788562739581,20,2.65,0.524442082890542,"head",1.7,0.198023559636242,"vision",2.65,0.244609665427509,"head"
"orchestra","orchestra","orquesta",NA,NA,"n",4.89473684210526,0.0526315789473684,0.421052631578947,1.35,0.157894736842105,3.5,3.5,0.7,1.1,1,0.421052631578947,0.458831467741123,0.229415733870562,0.768533196975772,1.34848843251679,0.374634324632678,1.73205080756888,1.76217568871402,1.12857618729367,1.55258697527368,1.58943882847805,0.692482608982125,6.36363636363636,1.5169496905423,4.93939393939394,2.46144512862101,5.78787878787879,1.38648782354858,20,3.5,0.458104933437745,"head",4.89473684210526,0.425800965846533,"audition",3.5,0.283207634292751,"audition"
"orchid","orchidea","orquídea",NA,NA,"n",0.105263157894737,0.0526315789473684,2.6,0.3,3.45,5,2.65,0.1,2.55,0.8,0.0526315789473684,0.315301767642306,0.229415733870562,1.81803827184544,0.470162345981627,1.73129096949433,0,1.95407805694439,0.307793505625546,2.0384462607326,1.43636969291922,0.229415733870562,7.4,1.28795323261824,4.17142857142857,2.3324528150541,5.85714285714286,1.62955889272955,20,2.65,0.422155688622754,"head",5,0.44935974682689,"vision",2.65,0.28013708836239,"vision"
"ear","orecchio","oreja",NA,NA,"n",4.65,0,1.05,1.55,0.0526315789473684,1.45,4.45,0.0526315789473684,1,0.9,0.157894736842105,0.670820393249937,0,1.73129096949433,1.7614288458372,0.229415733870562,1.98613615900453,0.825577947481896,0.229415733870562,1.74717817607346,1.68272961207926,0.501459857121279,5.38235294117647,1.04489250954643,4.41176470588235,1.9087937974388,5.23529411764706,1.28059700872375,20,4.45,0.670276774969916,"head",4.65,0.390045724496768,"audition",4.45,0.30366042275305,"audition"
"orgasm","orgasmo","orgasmo",NA,NA,"n",2.2,1.05,3.5,4.8,0.473684210526316,3.05,3.55,2.6,2.4,2.3,3.1,1.57613785130482,1.7614288458372,1.82093093600065,0.410391340834062,0.696692268479466,1.90497962414852,1.66938375014948,1.87504385913616,2.06219096568367,2.25014619408092,1.80350535872433,8.24242424242424,1.52131322856075,7.18181818181818,2.6035378028577,7.09090909090909,2.17030580166189,20,3.55,0.0896057347670251,"head",3.5,0.288414188797446,"interoception",3.55,0.149061564965092,"interoception"
"pride","orgoglio","orgullo",NA,NA,"n",0.857142857142857,0.1,0.05,4.0952380952381,0,0.65,2.57142857142857,0.380952380952381,0.4,1.38095238095238,1.80952380952381,1.1084094137869,0.447213595499958,0.223606797749979,1.51343192462568,0,0.988086934168084,2.13474655571636,0.973457265430305,0.680557047378721,1.65759435557046,1.88730091980711,5.71428571428571,2.1770383088773,6.08571428571429,1.85300119950802,5.65714285714286,1.93941860819554,21,2.57142857142857,0.334788937409025,"head",0.857142857142857,0.421258878275778,"interoception",2.57142857142857,0.333075135553834,"interoception"
"gold","oro","oro",NA,NA,"n",0,0,2.3,0.5,0,4.68421052631579,1.7,0.0526315789473684,2.15,0.105263157894737,0.157894736842105,0,0,2.07997975698652,1.10023920844036,0,0.749268649265355,2.12998640964283,0.229415733870562,1.95407805694439,0.315301767642306,0.501459857121279,7.09090909090909,2.03659698338362,5.78787878787879,2.1470557712478,5.78787878787879,1.79856845431262,20,2.15,0.503474415666456,"hand/arm",4.68421052631579,0.631376258360922,"vision",2.15,0.402078156765304,"vision"
"watch","orologio","reloj",NA,NA,"n",2.35,0,2.15,0.8,0,4.5,2,0,2.8,0.105263157894737,0,1.89944590258373,0,1.87153188029148,1.28144655103437,0,0.888523316638639,2.12751399277976,0,1.67332005306815,0.315301767642306,0,5.06060606060606,2.09074439404058,5.45454545454545,1.88896315956183,4.51515151515152,1.69781499509686,20,2.8,0.570815450643777,"hand/arm",4.5,0.453672587614018,"vision",2.8,0.306012884753042,"vision"
"horror","orrore","horror",NA,NA,"n",2.05,0.526315789473684,1.05,4.15,0.578947368421053,3.15,2.8,0.55,0.7,0.9,0.45,2.06410424053377,1.02026255077535,1.53811230854064,0.875093979915421,0.901590537370498,1.8144159564879,2.06728909698821,1.05006265477226,1.21828179265546,1.37266548230652,0.825577947481897,2.12121212121212,1.2931931351691,6.84848484848485,1.95450140894699,3.72727272727273,1.75486337204509,20,2.8,0.435185185185185,"head",3.15,0.319862848312165,"interoception",2.8,0.218866749688668,"interoception"
"hospital","ospedale","hospital",NA,NA,"n",2.42857142857143,0.35,1.57142857142857,2.52380952380952,3.14285714285714,4.76190476190476,2.95238095238095,1.52380952380952,1.42857142857143,1.0952380952381,1.33333333333333,2.08737702802892,0.745159820370595,1.80475562255471,1.93956303375393,1.71130693581585,0.436435780471985,1.74574312188794,1.66189793967763,1.91236577493503,1.75797502555531,1.77012240631357,2.82857142857143,1.83888895941055,6.71428571428571,1.82420697631518,4.05714285714286,2.07141408282386,21,2.95238095238095,0.222857142857143,"head",4.76190476190476,0.32536196518627,"vision",2.95238095238095,0.190893169877408,"vision"
"obsession","ossessione","obsesión",NA,NA,"n",1.2,0.105263157894737,0.9,3.8,0.31578947368421,1.8,3.55,0.157894736842105,0.8,1.15,0.473684210526316,1.93581208309397,0.458831467741124,1.68272961207926,1.47255595908325,0.945905302926917,2.01572763406588,1.79105966869954,0.501459857121279,1.60918416727562,1.72520021721355,1.02026255077535,2.58064516129032,1.54432711449328,6.74193548387097,1.78825318743337,4,2.51661147842358,20,3.55,0.553218884120172,"head",1.8,0.34734599436439,"interoception",3.55,0.259231905465288,"interoception"
"hinder","ostacolare","obstaculizar",NA,NA,"v",1.25,0.105263157894737,3.1,2.05,0.157894736842105,3,2.05,2.1,3.68421052631579,1.3,2.7,1.40955386745706,0.458831467741124,1.5183093090325,1.95945749742385,0.374634324632678,1.806421294919,1.63755273117186,1.65115589496379,0.820069887194403,1.83819133074363,1.83819133074363,3.41176470588235,1.61653664692075,6.76470588235294,1.63408437023774,4.73529411764706,1.58226580017031,20,3.68421052631579,0.201467645096731,"hand/arm",3.1,0.274768971032522,"touch",3.68421052631579,0.166483045660424,"hand/arm"
"hostage","ostaggio","rehén",NA,NA,"n",1.75,0,1.55,2.25,0.0526315789473684,3.2,1.9,1.3,1.9,1.35,1.4,1.80277563773199,0,1.84889725312998,1.88832981062213,0.229415733870562,1.85245214442058,2.02354561157026,1.78000591365073,1.88902648277667,1.89944590258373,1.60262941837206,1.87878787878788,1.24392462989061,7.48484848484848,1.41688946554619,2.57575757575758,1.69614089609146,20,1.9,0.0764331210191083,"head",3.2,0.313060108619696,"vision",1.9,0.192161820480405,"vision"
"optimism","ottimismo","optimismo",NA,NA,"n",0.95,0.0526315789473684,0,3.8,0,1.45,3,0.263157894736842,0.368421052631579,1.1,0.368421052631579,1.7614288458372,0.229415733870562,0,1.67332005306815,0,1.7614288458372,2.07744782694637,0.561951486949016,0.760885910252682,1.58612404107756,0.83069758608784,7.81818181818182,1.66685604984626,6.15151515151515,2.47640379534028,7.09090909090909,1.84329250872651,20,3,0.536635706914345,"head",1.45,0.403325131342688,"interoception",3,0.334724153917478,"interoception"
"peace","pace","paz",NA,NA,"n",2.0952380952381,0,0.05,4.19047619047619,0.05,1.61904761904762,3.28571428571429,0.6,0.80952380952381,1.15,1.38095238095238,1.64026710949046,0,0.223606797749979,1.03048763306736,0.223606797749979,1.35927151357595,1.8205179796656,0.99472291830968,1.12334534400814,1.46089374230838,1.85677652064513,8.09090909090909,1.15552034717147,4.45454545454545,2.67033365296957,6.09090909090909,1.70227121009764,21,3.28571428571429,0.37166392092257,"head",2.0952380952381,0.380787537862397,"interoception",3.28571428571429,0.275128966703142,"interoception"
"pan","padella","sartén",NA,NA,"n",2.25,0.7,4.4,0.157894736842105,0.95,3.95,1.75,0,4.35,0.8,0.2,1.71295374319209,1.55935209217432,0.820782681668124,0.501459857121279,1.70061908232205,1.60509058606475,2.07427856830932,0,0.812727700887249,1.5078740698501,0.615587011251092,5.86111111111111,1.51474236900024,4.72222222222222,2.1059251256682,5.63888888888889,1.49576120664416,20,4.35,0.612676056338028,"hand/arm",4.4,0.336470092186212,"touch",4.35,0.225549709968973,"touch"
"father","padre","padre",NA,NA,"n",2.52631578947368,0.0555555555555556,2.21052631578947,3.1578947368421,1.47368421052632,3.10526315789474,2.47368421052632,0.894736842105263,1.57894736842105,0.894736842105263,1.36842105263158,1.92551352609668,0.235702260395516,2.016017729431,2.08867735646634,1.8964417280977,1.82253598782043,2.16970097920918,1.66315419349651,2.11649053003851,1.5597270716416,1.83213677060388,6.9047619047619,1.92106121466136,6.42857142857143,2.83851067589024,6.0952380952381,2.30010351733921,19,2.47368421052632,0.218978102189781,"head",3.10526315789474,0.224872839763229,"interoception",2.47368421052632,0.157161901940453,"interoception"
"palace","palazzo","palacio",NA,NA,"n",0.7,0,1.55,0.0526315789473684,0.157894736842105,4.63157894736842,1.1,1.3,0.85,0,0.210526315789474,1.21828179265546,0,1.8771478925557,0.229415733870562,0.501459857121279,0.83069758608784,1.74416319854476,1.49031964074119,1.42441123571146,0,0.713282503517759,6.06060606060606,1.45643816250884,4.90909090909091,1.37758022369925,5.09090909090909,1.607864195984,20,1.3,0.375665399239544,"foot/leg",4.63157894736842,0.654217187361714,"vision",1.3,0.438902743142145,"vision"
"spatula","paletta","espátula",NA,NA,"n",0.5,0.05,4.28571428571429,0.15,0.2,4.23809523809524,0.333333333333333,0.4,4.0952380952381,0.25,0.35,1,0.223606797749979,1.10194633003868,0.366347548532523,0.695852373938459,1.09108945117996,0.658280588604383,0.753937034925052,1.09108945117996,0.786397515657049,0.875093979915421,5.26470588235294,1.18855204828375,4.17647058823529,1.86629739153603,5.47058823529412,1.30813988033546,21,4.0952380952381,0.708333333333333,"hand/arm",4.28571428571429,0.437105390966489,"touch",4.0952380952381,0.285187560115422,"touch"
"bullet","pallottola","bala",NA,NA,"n",3.35,0.0526315789473684,2.4,1.1,0.473684210526316,3.7,1.5,1.2,2.45,0.8,1.2,1.59851905146443,0.229415733870562,2.01049875980014,1.71372171173244,0.696692268479466,1.6254554017745,2.03909164503269,1.90843005194267,1.8202082009311,1.70448325245358,1.90843005194267,2.60606060606061,1.73095699577203,5.96969696969697,2.21479187065129,4.21212121212121,1.98049198050598,20,2.45,0.230769230769231,"hand/arm",3.7,0.308452514024843,"vision",2.45,0.200115506786024,"vision"
"swamp","palude","pantano",NA,NA,"n",1.95,0,2.95,0.75,3.35,3.95,1.8,3.55,1.5,0.105263157894737,0.9,1.57195821559574,0,1.39453821823042,1.11803398874989,1.56524758424985,1.43178210632764,2.14230569345519,1.23437604097225,1.5727950313141,0.315301767642306,1.11921024787453,3.75757575757576,1.50063118033511,5.3030303030303,1.7044949487467,4.48484848484848,1.58353268282526,20,3.55,0.438525963149079,"foot/leg",3.95,0.290034965034965,"vision",3.55,0.189855805717177,"vision"
"bench","panca","banco",NA,NA,"n",0.3,0,4.35,0.35,0.4,3.57142857142857,0.476190476190476,3.76190476190476,1.9047619047619,0.05,2.52380952380952,0.732695097065047,0,0.988086934168085,0.812727700887249,0.820782681668123,1.53529894715748,0.749603069567329,1.26114082896249,1.94691453086061,0.223606797749979,2.11232212550661,5.66666666666667,1.53063945554044,3.80555555555556,1.81768211026248,5.22222222222222,1.24467118115844,21,3.76190476190476,0.425839934444141,"foot/leg",4.35,0.434173003802281,"touch",3.76190476190476,0.245928119531565,"touch"
