"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor","N_known.perceptual","List_N.perceptual","Percent_known.perceptual","N_known.action","List_N.action","Percent_known.action","Mean_age.perceptual","Mean_age.action","List#.perceptual","List#.action"
"cover",0.757575758,0,2.575757576,0.303030303,0.181818182,3.212121212,1.34375,3,2,1.1875,1.34375,1.173411241,0,1.768302559,0.728219081,0.464660189,1.672527574,1.752590249,2.032002032,1.917659864,1.490561704,1.715383433,3.212121212,3.701127851,0.456896552,"Visual",3,3.462936316,0.204225352,"Hand_arm",3.212121212,4.518061038,0.201952846,"Visual",33,33,1,32,37,0.864864864864865,34.84848485,38.03125,"PN_Sample_334.csv","MN_sample_334.csv"
"cow",2.75,1.25,2.15,0.45,2.4,3.95,0.285714286,1.761904762,2,0.857142857,0.428571429,2.022895267,1.650358813,2.207046133,1.276302225,1.875043859,1.637552731,0.560611911,1.921061215,1.974841766,1.352246808,1.075705748,3.95,4.765630871,0.27027027,"Visual",2,2.421637337,0.321428571,"Head",3.95,4.965558625,0.200416721,"Visual",20,20,1,21,21,1,37.15,34.42857143,"PN_Sample_320.csv","MN_sample_320.csv"
"crab",0.842105263,3.578947368,2.105263158,0.105263158,1.947368421,4.473684211,0.6,2.85,2.3,2.85,0.3,1.344253527,1.609547537,1.663154193,0.458831468,1.870047064,1.020262551,1.313893371,1.814415956,1.949358869,2.058998223,0.97872097,4.473684211,5.344889143,0.334677419,"Visual",2.85,3.886568964,0.286516854,"Mouth",4.473684211,5.957103186,0.198993047,"Visual",19,19,1,20,20,1,33.84210526,38,"PN_Sample_167.csv","MN_sample_167.csv"
"craft",0.894736842,0.368421053,2.052631579,0.263157895,0.473684211,3.052631579,0.473684211,3.789473684,2.631578947,0.578947368,0.526315789,1.523692038,1.164785451,1.985326287,0.733492806,1.306752593,1.809655713,0.964274111,1.652571981,2.060488785,1.346426937,1.123902974,3.052631579,3.36154109,0.392592593,"Visual",3.789473684,4.181010685,0.414473684,"Hand_arm",3.789473684,4.806947361,0.233449477,"Hand_arm",19,19,1,19,19,1,38.10526316,40.89473684,"PN_Sample_701.csv","MN_sample_701.csv"
"crayon",0.157894737,0.315789474,3.315789474,0,0.894736842,4.052631579,0.095238095,3.095238095,2,0.095238095,0.142857143,0.501459857,0.477566933,1.701392618,0,1.286456669,1.393384537,0.43643578,2.211442107,2.121320344,0.43643578,0.478091444,4.052631579,4.699150742,0.463855422,"Visual",3.095238095,3.351875928,0.552631579,"Hand_arm",4.052631579,5.210055715,0.286093418,"Visual",19,19,1,21,21,1,37.15789474,37.76190476,"PN_Sample_574.csv","MN_sample_574.csv"
"creation",1.684210526,1.473684211,2.631578947,1.473684211,1.526315789,3.578947368,0.5,2,2.45,0.8,0.45,1.701392618,1.645479365,2.005839428,1.71167303,1.866917276,1.70996392,1.051314966,2.077447827,2.163695669,1.436369693,1.190974833,3.578947368,4.287226452,0.170212766,"Visual",2.45,2.861653322,0.322580645,"Head",3.578947368,4.675911215,0.16850907,"Visual",19,19,1,20,20,1,40.47368421,35.45,"PN_Sample_754.csv","MN_sample_754.csv"
"crime",2.9375,0,0.0625,0.875,0,4.125,1.210526316,1.631578947,3,1.368421053,1.368421053,1.806239187,0,0.25,1.62788206,0,1.408308678,1.750522061,1.832136771,2,1.673669499,1.862212731,4.125,4.582146157,0.515625,"Visual",3,3.369101939,0.208588957,"Head",4.125,5.122941563,0.248809524,"Visual",16,16,1,19,19,1,33.5625,36.15789474,"PN_Sample_085.csv","MN_sample_085.csv"
"crisis",2.105263158,0.052631579,0.315789474,2.842105263,0.210526316,2.842105263,1.7,1.75,3.05,2.25,1.5,1.997073883,0.229415734,0.749268649,2.061907367,0.535303379,2.115108558,2.00262985,1.860248993,2.064104241,1.888329811,1.762175689,2.842105263,3.809540641,0.333333333,"Interoceptive",3.05,3.765961594,0.151219512,"Head",3.05,4.772425287,0.160989399,"Head",19,19,1,20,20,1,40.52631579,35.55,"PN_Sample_330.csv","MN_sample_330.csv"
"crown",0.210526316,0.052631579,3.052631579,0.473684211,0.105263158,4.315789474,0.05,1.5,4,0.25,0.1,0.418853908,0.229415734,2.120631044,1.020262551,0.315301768,1.293257368,0.223606798,1.820930936,1.835325871,0.786397516,0.447213595,4.315789474,4.776112774,0.519230769,"Visual",4,4.0694487,0.669491525,"Head",4.315789474,5.607694227,0.30231257,"Visual",19,19,1,20,20,1,34.94736842,34.5,"PN_Sample_100.csv","MN_sample_100.csv"
"crucify",2.117647059,0.058823529,1.411764706,1.117647059,0.058823529,3.764705882,1.526315789,2.473684211,2.105263158,1.473684211,1.421052632,2.027386031,0.242535625,2.1811357,1.763602596,0.242535625,1.95350364,2.064741605,2.294157339,1.940639552,2.117871601,1.835325871,3.764705882,4.062839142,0.434482759,"Visual",2.473684211,3.242577265,0.116959064,"Hand_arm",3.764705882,4.659426915,0.211409396,"Visual",17,17,1,19,19,1,35.35294118,39.78947368,"PN_Sample_590.csv","MN_sample_590.csv"
"crush",2.684210526,0.315789474,2.842105263,0.947368421,0.157894737,3.421052632,2.2,3.4,1.15,1.65,1.15,1.857496271,0.945905303,1.863782233,1.682382048,0.501459857,1.773752753,2.19089023,1.95744194,1.631111988,1.980829172,1.694418081,3.421052632,4.365944307,0.314720812,"Visual",3.4,3.859405239,0.235602094,"Hand_arm",3.421052632,5.20122247,0.163826133,"Visual",19,19,1,20,20,1,34.05263158,37.65,"PN_Sample_555.csv","MN_sample_555.csv"
"crutch",0.578947368,0.052631579,2.947368421,0.894736842,0.157894737,3.578947368,1.684210526,2.894736842,0.789473684,0.105263158,0.894736842,0.96123702,0.229415734,2.040525102,1.629408101,0.688247202,1.865350413,1.701392618,1.940639552,1.750522061,0.458831468,1.594948165,3.578947368,4.167097459,0.429487179,"Visual",2.894736842,3.115610813,0.438016529,"Hand_arm",3.578947368,4.681529018,0.241877256,"Visual",19,19,1,19,19,1,37.63157895,35.26315789,"PN_Sample_462.csv","MN_sample_462.csv"
"cry",3.8125,0.5,0.625,3.875,0.0625,4.0625,0.5,1.05,4.35,2.7,1.4,1.515200757,0.966091783,0.806225775,1.204159458,0.25,1.123610253,1.147078669,1.503504678,1.089422831,2.12998641,1.93036675,4.0625,5.656833395,0.309178744,"Visual",4.35,4.732958323,0.385,"Head",4.35,6.596507442,0.186920981,"Head",16,16,1,20,20,1,36.5,35.75,"PN_Sample_214.csv","MN_sample_214.csv"
"crypt",0.941176471,0.058823529,1.235294118,0.764705882,1.235294118,4.294117647,1.3,1.6,2.9,0.65,1.05,1.344925102,0.242535625,1.480262298,1.480262298,1.714985851,1.104802351,1.838191331,1.984147702,2.314712668,1.565247584,1.761428846,4.294117647,4.383551552,0.496551724,"Visual",2.9,3.178575961,0.3,"Head",4.294117647,4.881849985,0.264220183,"Visual",17,18,0.944444444444444,20,20,1,37.05882353,41.75,"PN_Sample_064.csv","MN_sample_064.csv"
"cuddle",0.631578947,0,4.421052632,2.368421053,1,2.631578947,2.9,4.4,1.6,1,4.2,1.570934835,0,1.261207071,1.94965884,1.763834207,2.165654284,1.713721712,1.273205652,1.759186415,1.376494403,1.23969436,4.421052632,4.921083987,0.4,"Haptic",4.4,5.736333011,0.241134752,"Hand_arm",4.421052632,6.752810708,0.175768989,"Haptic",19,19,1,20,20,1,31.78947368,37,"PN_Sample_096.csv","MN_sample_096.csv"
"cuisine",0.45,4.55,2.05,1.05,3.95,3.6,0.5,1.95,2.55,4.35,1.1,0.825577947,1.145931017,1.503504678,1.637552731,1.234376041,1.500876937,1.100239208,1.932410548,1.791059669,1.308876577,1.447320573,4.55,5.965975241,0.261980831,"Gustatory",4.35,4.75874842,0.368421053,"Mouth",4.55,6.84069634,0.157088123,"Gustatory",20,21,0.952380952380952,20,20,1,36.55,36.7,"PN_Sample_137.csv","MN_sample_137.csv"
"curl up",0.166666667,0,2.333333333,1.666666667,0.055555556,2.611111111,2.5,2.95,1.3,0.4,2.9,0.383482494,0,2,1.714985851,0.23570226,2.199970291,1.905670209,1.932410548,1.780005914,1.046296728,1.744163199,2.611111111,3.275435355,0.382113821,"Visual",2.95,4.080601903,0.253731343,"Hand_arm",2.95,4.688879808,0.174728529,"Hand_arm",18,19,0.947368421052632,20,20,1,38.55555556,41.4,"PN_Sample_057.csv","MN_sample_057.csv"
"curve",0.055555556,0,2.111111111,0.055555556,0,4.222222222,1.210526316,2.842105263,2.578947368,0.736842105,1.052631579,0.23570226,0,2.083235292,0.23570226,0,1.477500097,1.512134157,1.772103518,1.835325871,1.326738074,1.508261848,4.222222222,4.391293999,0.655172414,"Visual",2.842105263,3.5155786,0.25,"Hand_arm",4.222222222,5.04138217,0.284028324,"Visual",18,18,1,19,19,1,30.94444444,36.84210526,"PN_Sample_205.csv","MN_sample_205.csv"
"custom",1.117647059,0.235294118,0.529411765,0.705882353,0.235294118,3.705882353,0.5,1.1,2.25,1.15,0.6,1.317305628,0.9701425,1.124591429,1.212678125,0.664211164,1.649420576,0.945905303,1.586124041,2.074278568,1.694418081,1.142481141,3.705882353,3.751962697,0.531531532,"Visual",2.25,2.443171322,0.3125,"Head",3.705882353,4.069629235,0.286129971,"Visual",17,17,1,20,20,1,39.82352941,34.55,"PN_Sample_779.csv","MN_sample_779.csv"
"cut",0.95,0.05,3.45,2.15,0.1,3.25,1.263157895,4.210526316,1.842105263,1.052631579,1.315789474,1.276302225,0.223606798,1.820208201,2.134306247,0.307793506,1.773340588,1.726978906,1.272746259,1.92247404,1.580213917,1.66842013,3.45,4.417229706,0.341708543,"Haptic",4.210526316,4.420107607,0.326086957,"Hand_arm",4.210526316,5.567174243,0.21190189,"Hand_arm",20,20,1,19,19,1,38.4,41.21052632,"PN_Sample_416.csv","MN_sample_416.csv"
"cutting",2.058823529,0.088235294,2.676470588,1.205882353,0.117647059,4.117647059,0.5,3.705882353,2.205882353,0.794117647,0.529411765,1.704560309,0.378805704,1.902479853,1.62889462,0.32703497,1.174597439,1.187051351,1.487919266,1.966066859,1.451841292,1.160858985,4.117647059,4.633379742,0.392550143,"Visual",3.705882353,3.96644394,0.414448669,"Hand_arm",4.117647059,5.449938475,0.223856209,"Visual",34,34,1,34,34,1,34.26470588,35.32352941,"PN_Sample_081.csv","MN_sample_081.csv"
"cutting board",0.6875,0.0625,3.4375,0.0625,0.125,3.5625,0.388888889,3.888888889,2.166666667,0.444444444,0.944444444,1.01447852,0.25,1.824600413,0.25,0.5,1.547847968,0.978527639,1.529663127,1.823054967,1.041617646,1.433720878,3.5625,4.416730789,0.440944882,"Visual",3.888888889,4.120770378,0.446808511,"Hand_arm",3.888888889,5.384744198,0.242624395,"Hand_arm",16,16,1,18,19,0.947368421052632,35.25,40.44444444,"PN_Sample_202.csv","MN_sample_202.csv"
"cyclone",2.647058824,0.176470588,0.764705882,0.941176471,0.470588235,3.941176471,0.789473684,0.789473684,1.368421053,0.684210526,0.736842105,1.966633433,0.727606875,1.437420075,1.675954513,1.067570083,1.144038255,1.512134157,1.512134157,1.94965884,1.529438226,1.521771821,3.941176471,4.329526666,0.421052632,"Visual",1.368421053,1.621956248,0.156626506,"Head",3.941176471,4.404112288,0.282856478,"Visual",17,17,1,19,19,1,35.47058824,35.63157895,"PN_Sample_569.csv","MN_sample_569.csv"
"dagger",0.333333333,0,2.611111111,0.555555556,0.055555556,3.888888889,0.578947368,3.631578947,1.210526316,0.842105263,0.842105263,0.84016805,0,2.004080804,1.293523334,0.23570226,1.529663127,1.070606758,1.605910137,1.512134157,1.740471133,1.302269724,3.888888889,4.251084697,0.52238806,"Visual",3.631578947,3.709807426,0.42962963,"Hand_arm",3.888888889,5.038125571,0.267282958,"Visual",18,19,0.947368421052632,19,19,1,37.66666667,40.36842105,"PN_Sample_126.csv","MN_sample_126.csv"
"daisy",0.222222222,0.111111111,2.333333333,0.222222222,2.611111111,4,0.315789474,1.947368421,2.421052632,0.894736842,0.526315789,0.427792632,0.323380833,1.814970426,0.732084498,1.85151413,1.644956642,0.820069887,2.120631044,1.894899278,1.728671193,1.263523339,4,4.555354498,0.409356725,"Visual",2.421052632,2.821830049,0.344827586,"Head",4,4.890956207,0.249203672,"Visual",18,18,1,19,19,1,38.27777778,35.63157895,"PN_Sample_179.csv","MN_sample_179.csv"
"damage",1.833333333,0.333333333,2.611111111,1.5,0.5,3.944444444,2.45,3.05,3.35,2.25,2,1.790497795,1.188177052,2.226548077,2.229481607,1.465284554,1.474178624,1.571958216,1.503504678,1.531253357,1.860248993,1.806421295,3.944444444,4.46259648,0.336787565,"Visual",3.35,4.642590427,0.103053435,"Head",3.944444444,5.738148956,0.151585821,"Visual",18,18,1,20,20,1,39.33333333,39.8,"PN_Sample_466.csv","MN_sample_466.csv"
"danger",2.705882353,0.588235294,1.235294118,4.058823529,0.941176471,3.882352941,1.05,1.3,3.05,1.3,1.2,1.72353945,1.325651893,1.714985851,1.638237934,1.477776549,1.363925994,1.571958216,1.625455402,2.114486375,1.838191331,1.641565363,4.058823529,5.29096399,0.25877193,"Interoceptive",3.05,3.29126093,0.253164557,"Head",4.058823529,5.685353625,0.162848468,"Interoceptive",17,17,1,20,20,1,33.82352941,40.7,"PN_Sample_750.csv","MN_sample_750.csv"
"data",0.5,0,0.055555556,0.666666667,0.055555556,3.444444444,0.055555556,1.055555556,4,1.277777778,0.166666667,1.098126747,0,0.23570226,1.644956642,0.23570226,2.175322078,0.23570226,1.551933224,1.495090003,1.601673961,0.514495755,3.444444444,3.456250198,0.729411765,"Visual",4,4.066939098,0.601694915,"Head",4,4.770337256,0.354679803,"Head",18,18,1,18,18,1,37,36,"PN_sample_211_SENSORY_RETEST.csv","MN_sample_211__MOTOR_RETEST.csv"
"dawn",0.117647059,0,0,0.352941176,0.235294118,4.529411765,0.736842105,1.105263158,3.789473684,1.052631579,0.736842105,0.332105582,0,0,0.996316746,0.562295715,0.874474632,1.446916463,1.791794161,1.781976037,1.508261848,1.446916463,4.529411765,4.530364012,0.865168539,"Visual",3.789473684,3.864948378,0.411347518,"Head",4.529411765,5.321733641,0.357876712,"Visual",17,17,1,19,19,1,41.58823529,37.15789474,"PN_Sample_548.csv","MN_sample_548.csv"
"death",1.761904762,0,1,2.619047619,1,3.571428571,2.4,2.65,3.2,2.3,2.6,1.841324575,0,1.549193338,2.132514724,1.264911064,1.535298947,2.326053808,2.18306882,2.166734142,2.386364776,2.28035085,3.571428571,4.140595225,0.358851675,"Visual",3.2,4.562015899,0.068441065,"Head",3.571428571,5.495127135,0.154591363,"Visual",21,21,1,20,20,1,37.04761905,38.9,"PN_Sample_362.csv","MN_sample_362.csv"
"debate",3.5,0,0.055555556,0.777777778,0,2.777777778,0.347826087,0.739130435,3.260869565,3.869565217,0.47826087,1.947849493,0,0.23570226,1.165966176,0,1.80050828,0.934621734,1.388831795,2.093656899,1.546384282,1.162660164,3.5,4.016166852,0.4921875,"Auditory",3.869565217,4.533414643,0.405,"Mouth",3.869565217,5.40554072,0.244804401,"Mouth",18,18,1,23,23,1,33.5,36.43478261,"PN_Sample_675.csv","MN_sample_675.csv"
"debt",1.105263158,0.052631579,0.052631579,0.789473684,0.105263158,2.578947368,0.35,0.5,2.1,0.35,0.5,1.728671193,0.229415734,0.229415734,1.182227059,0.315301768,2.036221705,1.089422831,1.317893055,2.268781263,0.933302004,1.235441536,2.578947368,2.668224182,0.539325843,"Visual",2.1,2.125077275,0.460526316,"Head",2.578947368,3.057874817,0.297766749,"Visual",19,19,1,20,20,1,31.66666667,33.7,"PN_Sample_196.csv","MN_sample_196.csv"
"decapitation",0.65,0,1.3,0.8,0.2,4.15,0.4,0.85,2.9,0.75,1,1.136708082,0,2.00262985,1.609184167,0.523148364,1.814415956,1.273205652,1.663066287,2.425739171,1.585294261,1.835325871,4.15,4.207111911,0.584507042,"Visual",2.9,2.980953406,0.423728814,"Head",4.15,4.656302396,0.319230769,"Visual",20,20,1,20,20,1,36.3,37.4,"PN_Sample_504.csv","MN_sample_504.csv"
"decency",2.3125,0.125,0.75,2.375,0.0625,3.0625,0.5,0.7,2.7,1.35,0.55,2.088659857,0.341565026,1.238278375,2.093641166,0.25,2.048373338,1.39548143,1.490319641,2.054520049,1.843195166,1.394538218,3.0625,3.800874963,0.345323741,"Visual",2.7,2.834677179,0.379310345,"Head",3.0625,4.266948005,0.207075065,"Visual",16,17,0.941176470588235,20,20,1,36.3125,38.8,"PN_Sample_141.csv","MN_sample_141.csv"
"deception",3,0.1,0.35,1.6,0.25,3.2,0.333333333,0.555555556,2.277777778,1.888888889,0.5,1.891810606,0.447213595,0.933302004,1.93036675,0.786397516,1.7651599,0.84016805,1.381483526,2.346600935,2.219933462,1.098126747,3.2,3.998405615,0.364705882,"Visual",2.277777778,2.663270497,0.35,"Head",3.2,4.358811637,0.22055336,"Visual",20,20,1,18,18,1,34,35.55555556,"PN_Sample_495.csv","MN_sample_495.csv"
"decide",1.52,0.2,0.32,2.32,0.24,1.24,0.208333333,0.375,3.916666667,1.291666667,0.541666667,1.805547009,0.816496581,0.9,2.09602799,0.879393731,1.71464282,0.65800533,1.013495887,1.691838893,1.680558051,1.215092291,2.32,2.618807997,0.363013699,"Interoceptive",3.916666667,3.967623608,0.585526316,"Head",3.916666667,4.316372949,0.305312158,"Head",25,25,1,24,24,1,34.64,42.20833333,"PN_Sample_808.csv","MN_sample_808.csv"
"decompose",0.315789474,0.157894737,1.105263158,0.578947368,3.263157895,3.684210526,1,1.210526316,1.684210526,1.052631579,1.052631579,0.820069887,0.374634325,1.559727072,1.304513084,1.820930936,1.600438536,1.855921454,1.931578151,2.161600014,1.89952287,1.870047064,3.684210526,4.419707093,0.387283237,"Visual",1.684210526,2.146068032,0.114035088,"Head",3.684210526,4.582315055,0.233449477,"Visual",19,19,1,19,19,1,39.89473684,36.84210526,"PN_Sample_446.csv","MN_sample_446.csv"
"decorate",0.625,0.25,2.125,0.5,0.1875,4.4375,0.75,3.3,2.6,1.15,0.9,0.957427108,0.447213595,2.028957039,1.032795559,0.543905629,1.030776406,1.332784975,1.866604009,2.036508881,1.663066287,1.252366182,4.4375,4.600498934,0.523076923,"Visual",3.3,3.830065057,0.293103448,"Hand_arm",4.4375,5.354910631,0.252600297,"Visual",16,16,1,20,20,1,36.5,35.75,"PN_Sample_214.csv","MN_sample_214.csv"
"degenerate",2.3125,0.6875,1.125,1.375,0.9375,3.8125,0.2,0.95,2.3,1.25,0.35,2.088659857,1.701714821,1.995828984,1.995828984,1.768945072,1.600781059,0.695852374,1.571958216,2.054520049,1.831737743,0.933302004,3.8125,4.178463099,0.304878049,"Visual",2.3,2.467766179,0.415841584,"Head",3.8125,4.447664921,0.236111111,"Visual",16,19,0.842105263157895,20,21,0.952380952380952,33.375,34.35,"PN_Sample_409.csv","MN_sample_409.csv"
"degree",1.25,0.791666667,1.75,1.291666667,0.666666667,2.083333333,0.684210526,1,3.052631579,0.894736842,0.631578947,1.750776225,1.587427963,1.983628647,1.731527766,1.434563005,2.104171151,1.157230006,1.154700538,1.71508614,1.410072372,1.065130473,2.083333333,2.682475807,0.180851064,"Visual",3.052631579,3.132392065,0.386554622,"Head",3.052631579,3.684937135,0.1717486,"Head",24,24,1,19,19,1,34.63636364,37.78947368,"PN_Sample_029.csv","MN_sample_029.csv"
"delete",0.684210526,0.315789474,0.578947368,0.473684211,0.315789474,2.368421053,0.1,2.2,1.25,0.4,0.05,1.454977342,1.157230006,1.426565007,1.218761715,1.157230006,2.060488785,0.307793506,2.092593455,1.618153594,0.940324692,0.223606798,2.368421053,2.408367305,0.433333333,"Visual",2.2,2.331037992,0.5375,"Hand_arm",2.368421053,2.986432874,0.265361446,"Visual",19,19,1,20,20,1,35.52631579,34,"PN_Sample_176.csv","MN_sample_176.csv"
"delicacy",0.923076923,3.884615385,1.884615385,1.884615385,3,3.192307692,0.368421053,1.631578947,2.210526316,3.421052632,0.263157895,1.440085468,1.632836136,1.925137358,1.751043645,1.64924225,1.697509488,0.830697586,1.640139774,1.873171623,2.008752777,0.933458638,3.884615385,5.095831693,0.200520833,"Gustatory",3.421052632,3.80874684,0.4,"Mouth",3.884615385,5.724362724,0.15978921,"Gustatory",26,26,1,19,19,1,34.65384615,39.47368421,"PN_Sample_027.csv","MN_sample_027.csv"
"delight",2.428571429,0.428571429,0.19047619,3.380952381,0.380952381,2.571428571,0.272727273,0.5,2.681818182,1.409090909,0.272727273,1.660464651,0.746420027,0.511766316,1.499206139,0.804747816,1.567527626,0.767296936,0.912870929,1.9612038,1.708775415,0.767296936,3.380952381,4.12353246,0.340101523,"Interoceptive",2.681818182,2.812672521,0.469026549,"Head",3.380952381,4.52033554,0.219770389,"Interoceptive",21,21,1,22,22,1,36.38095238,38.13636364,"PN_Sample_465.csv","MN_sample_465.csv"
"demand",3,0,0.210526316,0.315789474,0,1.736842105,0.368421053,1.210526316,2.315789474,2.842105263,0.315789474,2,0,0.713282504,0.749268649,0,1.790161547,0.830697586,1.474936811,2.109571615,1.92247404,0.945905303,3,3.184042161,0.57,"Auditory",2.842105263,3.339170734,0.358208955,"Mouth",3,4.111689302,0.243589744,"Auditory",19,19,1,19,19,1,34.84210526,34.94736842,"PN_Sample_253.csv","MN_sample_253.csv"
"democracy",1.944444444,0,0.055555556,1.055555556,0,2.222222222,0.35,0.35,2.05,1.35,0.25,1.954548909,0,0.23570226,1.589384721,0,1.957055278,1.089422831,1.089422831,2.258900524,1.814415956,0.910465468,2.222222222,2.691693085,0.421052632,"Visual",2.05,2.235836961,0.413793103,"Head",2.222222222,3.130492056,0.230813618,"Visual",18,18,1,20,20,1,36.11111111,39.6,"PN_Sample_415.csv","MN_sample_415.csv"
"demon",1.375,0.1875,0.8125,0.9375,0.3125,2.625,0.55,0.6,1.75,0.85,0.6,1.857417562,0.543905629,1.424488212,1.730847577,0.704154339,2.187083294,1.316894273,1.313893371,2.149051198,1.725200217,1.429022485,2.625,2.805641726,0.39,"Visual",1.75,1.873109205,0.275862069,"Head",2.625,3.060150218,0.22995283,"Visual",16,16,1,20,20,1,35.33333333,37.2,"PN_Sample_228.csv","MN_sample_228.csv"
"dentist",2.833333333,1,1.722222222,1.333333333,1.5,3.777777778,0.368421053,1.105263158,1.842105263,3.736842105,0.631578947,1.886484437,1.680336101,2.080880909,1.909727421,2.036432867,1.592465922,0.683985568,1.760515608,2.061907367,1.910267732,1.300022492,3.777777778,4.456601554,0.228310502,"Visual",3.736842105,3.916699569,0.438356164,"Mouth",3.777777778,5.296689017,0.171748417,"Visual",18,18,1,19,19,1,38.72222222,39,"PN_Sample_419.csv","MN_sample_419.csv"
